"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"C1ORF146",8,8,1.9205508742192e-09,0.00578613833716495,0
"C1orf112",19,19,1.9205508742192e-09,0.0133162079855707,0
"C1orf115",4,4,1.9205508742192e-09,0.00316444488145329,0
"C1orf127",6,6,1.9205508742192e-09,0.0037899632620608,0
"C1orf159",15,15,1.9205508742192e-09,0.0103245099823184,0
"C1orf168",6,6,1.9205508742192e-09,0.00438630057463573,0
"C1orf172",3,3,1.9205508742192e-09,0.0023941524404387,0
"C1orf189",3,3,1.9205508742192e-09,0.00233891761245654,0
"C1orf210",3,3,1.9205508742192e-09,0.00245697853144529,0
"C1orf228",8,8,1.9205508742192e-09,0.00566067345185853,0
"C1orf233",12,12,1.9205508742192e-09,0.0079854519306905,0
"C1orf56",7,7,1.9205508742192e-09,0.00516348408168524,0
"C1orf65",2,2,1.9205508742192e-09,0.00165262802895857,0
"C1orf94",3,3,1.9205508742192e-09,0.00222743414947275,0
"C2",4,4,1.9205508742192e-09,0.00312520487062357,0
"C20orf141",2,2,1.9205508742192e-09,0.00165262802895857,0
"C20orf96",7,7,1.9205508742192e-09,0.00515462173436213,0
"C21orf2",13,13,1.9205508742192e-09,0.0088573485747011,0
"C22ORF42",10,10,1.9205508742192e-09,0.00771147759707734,0
"C22orf23",16,16,1.9205508742192e-09,0.0112174716992642,0
"C2ORF57",16,16,1.9205508742192e-09,0.0108775449469688,0
"C2ORF71",17,17,1.9205508742192e-09,0.0111868958944637,0
"C2ORF81",25,25,1.9205508742192e-09,0.0169153920016493,0
"C2orf40",4,4,1.9205508742192e-09,0.00264334752408069,0
"C2orf50",7,7,1.9205508742192e-09,0.00511415201460412,0
"C2orf54",4,4,1.9205508742192e-09,0.00277856362686944,0
"C2orf61",4,4,1.9205508742192e-09,0.00312520487062357,0
"C2orf68",19,19,1.9205508742192e-09,0.0121255692822732,0
"C2orf69",20,20,1.9205508742192e-09,0.0129639792911659,0
"C2orf71",4,4,1.9205508742192e-09,0.00281795464523674,0
"C2orf72",5,5,1.9205508742192e-09,0.00326845536132756,0
"C2orf82",5,5,1.9205508742192e-09,0.00355946911733279,0
"C3P1",6,6,1.9205508742192e-09,0.00414738100647686,0
"C3orf33",17,17,1.9205508742192e-09,0.0112737401212535,0
"C3orf52",2,2,1.9205508742192e-09,0.00165262802895857,0
"C3orf58",18,18,1.9205508742192e-09,0.0120552934280707,0
"C3orf62",3,3,1.9205508742192e-09,0.00245697853144529,0
"C3orf67",3,3,1.9205508742192e-09,0.00245697853144529,0
"C3orf84",2,2,1.9205508742192e-09,0.00165262802895857,0
"C4ORF47",9,9,1.9205508742192e-09,0.00663712070832393,0
"C4orf19",7,7,1.9205508742192e-09,0.00521182784363248,0
"C4orf36",11,11,1.9205508742192e-09,0.00770673779788382,0
"C4orf47",22,22,1.9205508742192e-09,0.0146999579456123,0
"C5ORF60",4,4,1.9205508742192e-09,0.00305561312800664,0
"C5orf15",16,16,1.9205508742192e-09,0.0111125670099823,0
"C5orf28",12,12,1.9205508742192e-09,0.00762826627747994,0
"C5orf34",13,13,1.9205508742192e-09,0.00880951457586617,0
"C5orf42",13,13,1.9205508742192e-09,0.00939998215814282,0
"C5orf45",19,19,1.9205508742192e-09,0.0129700006626772,0
"C5orf47",2,2,1.9205508742192e-09,0.00165262802895857,0
"C5orf49",4,4,1.9205508742192e-09,0.00312520487062357,0
"C5orf63",10,10,1.9205508742192e-09,0.00635588120303004,0
"C6",6,6,1.9205508742192e-09,0.00487450560547263,0
"C6ORF163",7,7,1.9205508742192e-09,0.00488846917071474,0
"C6orf118",11,11,1.9205508742192e-09,0.00764049444836025,0
"C6orf15",2,2,1.9205508742192e-09,0.00165262802895857,0
"C6orf201",1,1,1.9205508742192e-09,0.000825796571655634,0
"C6orf25",5,5,1.9205508742192e-09,0.00397940824053844,0
"C7ORF66",3,3,1.9205508742192e-09,0.00230768948238677,0
"C7ORF72",10,10,1.9205508742192e-09,0.00674210614762631,0
"C7orf57",6,6,1.9205508742192e-09,0.00436416930942802,0
"C7orf63",5,5,1.9205508742192e-09,0.00347405913064292,0
"C8orf33",14,14,1.9205508742192e-09,0.0092098585200583,0
"C8orf34",5,5,1.9205508742192e-09,0.00362119008297873,0
"C8orf4",6,6,1.9205508742192e-09,0.00467141953481485,0
"C8orf46",3,3,1.9205508742192e-09,0.00242305699713971,0
"C8orf59",13,13,1.9205508742192e-09,0.00975375776802851,0
"C8orf88",2,2,1.9205508742192e-09,0.00165262802895857,0
"C9orf116",19,19,1.9205508742192e-09,0.0133623376438681,0
"C9orf152",6,6,1.9205508742192e-09,0.00472718186939381,0
"C9orf16",17,17,1.9205508742192e-09,0.0110475207300469,0
"C9orf173",2,2,1.9205508742192e-09,0.00165262802895857,0
"C9orf24",4,4,1.9205508742192e-09,0.00282880934691466,0
"C9orf40",24,24,1.9205508742192e-09,0.0153138001841643,0
"C9orf50",2,2,1.9205508742192e-09,0.00165262802895857,0
"C9orf64",5,5,1.9205508742192e-09,0.00348065814855785,0
"C9orf89",17,17,1.9205508742192e-09,0.011639265674584,0
"C9orf96",15,15,1.9205508742192e-09,0.0105724765511548,0
"CABP2",15,15,1.9205508742192e-09,0.0101025650516628,0
"CALML6",13,13,1.9205508742192e-09,0.00947624552526089,0
"CAMK1G",24,24,1.9205508742192e-09,0.0166614579691431,0
"CARD18",7,7,1.9205508742192e-09,0.00513887476554555,0
"CASQ1",21,21,1.9205508742192e-09,0.0144073322425519,0
"CASQ2",16,16,1.9205508742192e-09,0.0103684417712747,0
"CATSPERB",13,13,1.9205508742192e-09,0.00889787701386455,0
"CCDC129",9,9,1.9205508742192e-09,0.00610183826830328,0
"CCDC182",4,4,1.9205508742192e-09,0.00273912655119875,0
"CCDC54",8,8,1.9205508742192e-09,0.00601869496839738,0
"CCER2",8,8,1.9205508742192e-09,0.00514957632795421,0
"CCL11",6,6,1.9205508742192e-09,0.00469337548990946,0
"CD163",12,12,1.9205508742192e-09,0.00859082540622652,0
"CD1A",8,8,1.9205508742192e-09,0.00586014293605675,0
"CD1B",15,15,1.9205508742192e-09,0.010706788143337,0
"CD1E",8,8,1.9205508742192e-09,0.00574397404169384,0
"CD300E",9,9,1.9205508742192e-09,0.00670951507542592,0
"CD36",8,8,1.9205508742192e-09,0.00605818099221483,0
"CD8B",12,12,1.9205508742192e-09,0.00945450176460104,0
"CDC14C",2,2,1.9205508742192e-09,0.00162850831564152,0
"CDR1",6,6,1.9205508742192e-09,0.00461310402802303,0
"CDRT15",4,4,1.9205508742192e-09,0.00317268575109572,0
"CDRT15P1",3,3,1.9205508742192e-09,0.00245533977294445,0
"CDRT15P2",2,2,1.9205508742192e-09,0.00157022826009986,0
"CDRT4",18,18,1.9205508742192e-09,0.0124179920024372,0
"CDY1",1,1,1.9205508742192e-09,0.000825796571655634,0
"CDY1B",1,1,1.9205508742192e-09,0.000825796571655634,0
"CDY2A",1,1,1.9205508742192e-09,0.000825796571655634,0
"CDY2B",1,1,1.9205508742192e-09,0.000825796571655634,0
"CEACAM16",19,19,1.9205508742192e-09,0.0124018638635554,0
"CECR1",8,8,1.9205508742192e-09,0.005911065005552,0
"CELF2",10,10,1.9205508742192e-09,0.00739022969850709,0
"CELP",6,6,1.9205508742192e-09,0.00424892672647372,0
"CENPVP1",4,4,1.9205508742192e-09,0.00297174607850243,0
"CEP170P1",3,3,1.9205508742192e-09,0.00246469403849036,0
"CFB",2,2,1.9205508742192e-09,0.00165262802895857,0
"CFC1B",3,3,1.9205508742192e-09,0.00246046259717059,0
"CGB5",17,17,1.9205508742192e-09,0.0111072504838199,0
"CHODL-AS1",6,6,1.9205508742192e-09,0.0046864324942445,0
"CHRFAM7A",20,20,1.9205508742192e-09,0.0123590396936825,0
"CHRM3",6,6,1.9205508742192e-09,0.00405017325484339,0
"CLCA3P",7,7,1.9205508742192e-09,0.00510461183973428,0
"CLDN17",12,12,1.9205508742192e-09,0.0085644139877901,0
"CLEC18A",14,14,1.9205508742192e-09,0.00894794888196604,0
"CLEC18B",12,12,1.9205508742192e-09,0.00745522972894411,0
"CLEC18C",12,12,1.9205508742192e-09,0.00686891777058245,0
"CLEC4A",16,16,1.9205508742192e-09,0.0114069579866937,0
"CLEC4G",16,16,1.9205508742192e-09,0.011342340224974,0
"CLK2P",5,5,1.9205508742192e-09,0.00387389733351016,0
"CLRN3",12,12,1.9205508742192e-09,0.00867205501307743,0
"CNGA1",8,8,1.9205508742192e-09,0.00614774488776933,0
"CNGA2",4,4,1.9205508742192e-09,0.00317941716542854,0
"CNTN3",9,9,1.9205508742192e-09,0.00663191097271849,0
"CNTNAP3",16,16,1.9205508742192e-09,0.0102027029417697,0
"COL10A1",10,10,1.9205508742192e-09,0.00679968384039224,0
"COL11A2",4,4,1.9205508742192e-09,0.00289125271753859,0
"COL17A1",14,14,1.9205508742192e-09,0.00984679148338273,0
"COL28A1",8,8,1.9205508742192e-09,0.00615234809236293,0
"COL6A4P2",4,4,1.9205508742192e-09,0.00282736806924537,0
"COX4I2",14,14,1.9205508742192e-09,0.0102320931390571,0
"COX8BP",7,7,1.9205508742192e-09,0.00444660108266465,0
"COX8C",12,12,1.9205508742192e-09,0.00869609364095969,0
"CPA3",20,20,1.9205508742192e-09,0.0128897216961568,0
"CPLX4",8,8,1.9205508742192e-09,0.00513954271248729,0
"CRCT1",20,20,1.9205508742192e-09,0.0126894378129332,0
"CRHR1",4,4,1.9205508742192e-09,0.00312520487062357,0
"CRIPAK",8,8,1.9205508742192e-09,0.00578436912082849,0
"CRYBA1",7,7,1.9205508742192e-09,0.00516379043068479,0
"CRYBB2",9,9,1.9205508742192e-09,0.00639579120916933,0
"CRYBG3",4,4,1.9205508742192e-09,0.00312520487062357,0
"CRYGB",8,8,1.9205508742192e-09,0.00554077355191783,0
"CSAG2",1,1,1.9205508742192e-09,0.000825796571655633,0
"CSAG3",1,1,1.9205508742192e-09,0.000825796571655634,0
"CSN1S2BP",9,9,1.9205508742192e-09,0.00689606282506367,0
"CSPG4P1Y",4,4,1.9205508742192e-09,0.00295456915883054,0
"CST1",8,8,1.9205508742192e-09,0.00569534333020464,0
"CST2",10,10,1.9205508742192e-09,0.00719270442960008,0
"CST4",6,6,1.9205508742192e-09,0.00420873722100134,0
"CT47A7",1,1,1.9205508742192e-09,0.000825796571655633,0
"CT47B1",3,3,1.9205508742192e-09,0.00206959839239454,0
"CTAG1A",6,6,1.9205508742192e-09,0.00411457911627984,0
"CTAG2",8,8,1.9205508742192e-09,0.005971352904871,0
"CTAGE11P",4,4,1.9205508742192e-09,0.00326481309965731,0
"CTAGE4",16,16,1.9205508742192e-09,0.00901984723917831,0
"CTSG",15,15,1.9205508742192e-09,0.0106985898987875,0
"CXADRP2",4,4,1.9205508742192e-09,0.00302711288000357,0
"CXADRP3",1,1,1.9205508742192e-09,0.000825796571655633,0
"CXORF30",5,5,1.9205508742192e-09,0.00335029939041792,0
"CXORF36",9,9,1.9205508742192e-09,0.0063888032443801,0
"CXORF49",2,2,1.9205508742192e-09,0.00162850831564152,0
"CXORF49B",3,3,1.9205508742192e-09,0.00245533977294445,0
"CXORF51A",2,2,1.9205508742192e-09,0.00165262802895857,0
"CXORF51B",2,2,1.9205508742192e-09,0.00165262802895857,0
"CYLC1",5,5,1.9205508742192e-09,0.00400358103688725,0
"CYP11B2",9,9,1.9205508742192e-09,0.00678435998390795,0
"CYP2A7",5,5,1.9205508742192e-09,0.00267473012322386,0
"CYP2C18",7,7,1.9205508742192e-09,0.00432473332970729,0
"CYP2C8",4,4,1.9205508742192e-09,0.00313875238100947,0
"CYP4A22",5,5,1.9205508742192e-09,0.0035748045007596,0
"CYP4Z2P",9,9,1.9205508742192e-09,0.00617283491712488,0
"CYSLTR2",8,8,1.9205508742192e-09,0.00600675971251805,0
"DAZ1",1,1,1.9205508742192e-09,0.000825796571655634,0
"DAZ2",1,1,1.9205508742192e-09,0.000825796571655634,0
"DAZ3",1,1,1.9205508742192e-09,0.000825796571655634,0
"DAZ4",1,1,1.9205508742192e-09,0.000825796571655633,0
"DCAF12L1",12,12,1.9205508742192e-09,0.0085617875768448,0
"DCAF8L2",8,8,1.9205508742192e-09,0.00570513320659155,0
"DCD",10,10,1.9205508742192e-09,0.00647634053609162,0
"DDI1",4,4,1.9205508742192e-09,0.00300098374169705,0
"DEC1",10,10,1.9205508742192e-09,0.00731298865077233,0
"DEFA3",2,2,1.9205508742192e-09,0.0013400792168484,0
"DEFA4",10,10,1.9205508742192e-09,0.00667124099433468,0
"DEFB108B",4,4,1.9205508742192e-09,0.00300634720358006,0
"DEFB109P1B",1,1,1.9205508742192e-09,0.000825796571655634,0
"DEFB110",11,11,1.9205508742192e-09,0.00751897842516124,0
"DEFB130",2,2,1.9205508742192e-09,0.00146533057780844,0
"DEFB131",1,1,1.9205508742192e-09,0.000825796571655634,0
"DEFB4B",6,6,1.9205508742192e-09,0.00424094328685284,0
"DKFZP451B082",10,10,1.9205508742192e-09,0.007596601099841,0
"DLC1",19,19,1.9205508742192e-09,0.013442774061069,0
"DMD",13,13,1.9205508742192e-09,0.00916160130029848,0
"DMRTC1",2,2,1.9205508742192e-09,0.00162850831564152,0
"DMRTC1B",3,3,1.9205508742192e-09,0.00237003272712165,0
"DNAJB8-AS1",14,14,1.9205508742192e-09,0.010088569275067,0
"DPY19L1P1",3,3,1.9205508742192e-09,0.00189164506784902,0
"DPYS",12,12,1.9205508742192e-09,0.00877384541926753,0
"DSG4",7,7,1.9205508742192e-09,0.00503927793302178,0
"DYRK4",10,10,1.9205508742192e-09,0.00737052151663219,0
"EGFL8",2,2,1.9205508742192e-09,0.00165262802895857,0
"ELSPBP1",12,12,1.9205508742192e-09,0.00885805381486732,0
"EMCN",13,13,1.9205508742192e-09,0.00919462765884446,0
"ERICH2",6,6,1.9205508742192e-09,0.00440909141455701,0
"ESRRB",10,10,1.9205508742192e-09,0.00696234496768612,0
"FABP4",16,16,1.9205508742192e-09,0.0111103984975938,0
"FAM106A",3,3,1.9205508742192e-09,0.00203429894880448,0
"FAM106CP",2,2,1.9205508742192e-09,0.00120746749150155,0
"FAM153A",2,2,1.9205508742192e-09,0.0013132332028866,0
"FAM153B",3,3,1.9205508742192e-09,0.00210681179097042,0
"FAM156B",11,11,1.9205508742192e-09,0.00691542027862171,0
"FAM169B",14,14,1.9205508742192e-09,0.00953686452136356,0
"FAM170A",7,7,1.9205508742192e-09,0.0049956172312326,0
"FAM181A",11,11,1.9205508742192e-09,0.00783954474942367,0
"FAM182A",4,4,1.9205508742192e-09,0.00273908619406323,0
"FAM186B",7,7,1.9205508742192e-09,0.00536255721232016,0
"FAM209B",3,3,1.9205508742192e-09,0.00246046259717059,0
"FAM224A",8,8,1.9205508742192e-09,0.00598735287740003,0
"FAM224B",8,8,1.9205508742192e-09,0.00598735287740003,0
"FAM226A",8,8,1.9205508742192e-09,0.00595018350570789,0
"FAM226B",8,8,1.9205508742192e-09,0.00595018350570789,0
"FAM229A",2,2,1.9205508742192e-09,0.00165262802895857,0
"FAM25A",9,9,1.9205508742192e-09,0.00563643165825079,0
"FAM25C",6,6,1.9205508742192e-09,0.0035424709420517,0
"FAM25G",5,5,1.9205508742192e-09,0.0029257429946418,0
"FAM35BP",10,10,1.9205508742192e-09,0.00561421592926885,0
"FAM35DP",10,10,1.9205508742192e-09,0.00581977378864151,0
"FAM47A",2,2,1.9205508742192e-09,0.00165262802895857,0
"FAM47B",2,2,1.9205508742192e-09,0.00165262802895857,0
"FAM90A10P",6,6,1.9205508742192e-09,0.00289338035293603,0
"FAM99A",8,8,1.9205508742192e-09,0.0052756411495826,0
"FAM99B",5,5,1.9205508742192e-09,0.00381635633046035,0
"FAM9C",13,13,1.9205508742192e-09,0.00883699475689896,0
"FCGR1A",12,12,1.9205508742192e-09,0.00872907807601181,0
"FCGR1B",2,2,1.9205508742192e-09,0.0014130253508742,0
"FCGR1C",5,5,1.9205508742192e-09,0.00339266548714921,0
"FCRL3",5,5,1.9205508742192e-09,0.0036180213196361,0
"FDPSP2",3,3,1.9205508742192e-09,0.00245533977294445,0
"FER1L6",6,6,1.9205508742192e-09,0.00464219763951623,0
"FKBP1AP1",4,4,1.9205508742192e-09,0.00283121507919373,0
"FKBP9P1",2,2,1.9205508742192e-09,0.00165262802895857,0
"FLG",7,7,1.9205508742192e-09,0.00514775882909693,0
"FLJ33581",11,11,1.9205508742192e-09,0.00796303100354723,0
"FLJ39080",12,12,1.9205508742192e-09,0.00826148427628389,0
"FLJ43879",7,7,1.9205508742192e-09,0.00526313897393982,0
"FLRT1",15,15,1.9205508742192e-09,0.0106589666534438,0
"FMO2",6,6,1.9205508742192e-09,0.00477324253099629,0
"FOLH1B",6,6,1.9205508742192e-09,0.00476601411434948,0
"FOXO3B",5,5,1.9205508742192e-09,0.00358144238123459,0
"FOXO6",10,10,1.9205508742192e-09,0.00627744132492805,0
"FOXR2",10,10,1.9205508742192e-09,0.00720749786026187,0
"FPR1",17,17,1.9205508742192e-09,0.0118845799434166,0
"FPR2",7,7,1.9205508742192e-09,0.00548001566999089,0
"FRG2B",2,2,1.9205508742192e-09,0.00165262802895857,0
"FRMD1",9,9,1.9205508742192e-09,0.00637525928309966,0
"FSCB",13,13,1.9205508742192e-09,0.00918503416181556,0
"GABRA6",6,6,1.9205508742192e-09,0.00433846297750891,0
"GABRR2",12,12,1.9205508742192e-09,0.00861941358348048,0
"GAGE12F",12,12,1.9205508742192e-09,0.00825226068880131,0
"GAGE2A",4,4,1.9205508742192e-09,0.00223160701293315,0
"GAGE2C",14,14,1.9205508742192e-09,0.00941595816609228,0
"GAGE2D",4,4,1.9205508742192e-09,0.00223160701293315,0
"GAGE2E",14,14,1.9205508742192e-09,0.00941595816609228,0
"GAGE4",14,14,1.9205508742192e-09,0.00941595816609228,0
"GAGE5",14,14,1.9205508742192e-09,0.00941595816609228,0
"GAGE7",14,14,1.9205508742192e-09,0.00941595816609229,0
"GCNT4",11,11,1.9205508742192e-09,0.00748268561007679,0
"GGT8P",10,10,1.9205508742192e-09,0.00641334531000272,0
"GHRHR",9,9,1.9205508742192e-09,0.00628116240207939,0
"GIMD1",4,4,1.9205508742192e-09,0.00287317953383482,0
"GJA4",25,25,1.9205508742192e-09,0.0171024264697882,0
"GK2",8,8,1.9205508742192e-09,0.0058728438470868,0
"GKN1",9,9,1.9205508742192e-09,0.00658015263454789,0
"GLP2R",14,14,1.9205508742192e-09,0.0101224864703649,0
"GLRA2",25,25,1.9205508742192e-09,0.0187835961049354,0
"GOLGA2P2Y",2,2,1.9205508742192e-09,0.00165262802895857,0
"GOLGA2P3Y",2,2,1.9205508742192e-09,0.00165262802895857,0
"GPAT2",7,7,1.9205508742192e-09,0.00453657602657056,0
"GPHB5",7,7,1.9205508742192e-09,0.00493107847889614,0
"GPIHBP1",18,18,1.9205508742192e-09,0.012954097937837,0
"GPR112",2,2,1.9205508742192e-09,0.00152215999346282,0
"GPR116",13,13,1.9205508742192e-09,0.00931929014600599,0
"GPR52",12,12,1.9205508742192e-09,0.0081169532984133,0
"GPR61",25,25,1.9205508742192e-09,0.0177452032473247,0
"GRID2IP",7,7,1.9205508742192e-09,0.00490371435306093,0
"GRK1",18,18,1.9205508742192e-09,0.0119090541951593,0
"GRXCR2",10,10,1.9205508742192e-09,0.00718052277199242,0
"GSTA1",11,11,1.9205508742192e-09,0.00744702286193831,0
"GSTA3",11,11,1.9205508742192e-09,0.00805332399171162,0
"GSTA5",11,11,1.9205508742192e-09,0.00718415276719739,0
"GSTM2P1",14,14,1.9205508742192e-09,0.00955479258749814,0
"GSTT2B",9,9,1.9205508742192e-09,0.00675653708505802,0
"GSTTP1",6,6,1.9205508742192e-09,0.0048526885229984,0
"GSTTP2",7,7,1.9205508742192e-09,0.00543827437988687,0
"H2BFWT",9,9,1.9205508742192e-09,0.00610436181821223,0
"H2BFXP",3,3,1.9205508742192e-09,0.00245533977294445,0
"H3F3C",8,8,1.9205508742192e-09,0.00555542353108459,0
"HDGFL1",6,6,1.9205508742192e-09,0.00443785522298055,0
"HEATR4",12,12,1.9205508742192e-09,0.00840554659674516,0
"HEATR9",3,3,1.9205508742192e-09,0.00231456766901504,0
"HHLA1",10,10,1.9205508742192e-09,0.0074261518698099,0
"HIST3H2BA",5,5,1.9205508742192e-09,0.00372431843821354,0
"HLA-DRB6",14,14,1.9205508742192e-09,0.00986630408385501,0
"HLA-F",1,1,1.9205508742192e-09,0.000825796571655634,0
"HPVC1",16,16,1.9205508742192e-09,0.0109983934868698,0
"HSD3B1",15,15,1.9205508742192e-09,0.0100227971489818,0
"HSD3B2",9,9,1.9205508742192e-09,0.00680683531042291,0
"HSFX1",4,4,1.9205508742192e-09,0.00296962241813722,0
"HSFX2",4,4,1.9205508742192e-09,0.00296962241813722,0
"HSFY1",2,2,1.9205508742192e-09,0.00165262802895857,0
"HSFY2",4,4,1.9205508742192e-09,0.00312520487062357,0
"HSP90AA6P",4,4,1.9205508742192e-09,0.00237683587120528,0
"HSP90AB3P",7,7,1.9205508742192e-09,0.00484605436363634,0
"HTN1",3,3,1.9205508742192e-09,0.00212773770152761,0
"HTR5BP",3,3,1.9205508742192e-09,0.00239449219066313,0
"ICOS",11,11,1.9205508742192e-09,0.00810409359383174,0
"ID2B",11,11,1.9205508742192e-09,0.00788398508002685,0
"IFIT1B",12,12,1.9205508742192e-09,0.0083038802560641,0
"IFNA1",7,7,1.9205508742192e-09,0.00522905700203384,0
"IFNA10",5,5,1.9205508742192e-09,0.0038053122405067,0
"IFNA14",4,4,1.9205508742192e-09,0.00297054543455513,0
"IFNA16",3,3,1.9205508742192e-09,0.00244569714939945,0
"IFNA17",4,4,1.9205508742192e-09,0.00282736806924537,0
"IFNA2",14,14,1.9205508742192e-09,0.0102056353627673,0
"IFNA5",5,5,1.9205508742192e-09,0.00393968706749016,0
"IFNA6",5,5,1.9205508742192e-09,0.00390145494025485,0
"IFNA7",3,3,1.9205508742192e-09,0.00244569714939945,0
"IFNE",9,9,1.9205508742192e-09,0.00599971944353487,0
"IFNL1",7,7,1.9205508742192e-09,0.00505333013039182,0
"IFNL3",9,9,1.9205508742192e-09,0.00608513422497387,0
"IFNW1",8,8,1.9205508742192e-09,0.00630017820836984,0
"IGBP1P1",4,4,1.9205508742192e-09,0.00271949723976609,0
"IGLL3P",3,3,1.9205508742192e-09,0.00215185741484466,0
"IGSF10",11,11,1.9205508742192e-09,0.00757109183707133,0
"IGSF5",5,5,1.9205508742192e-09,0.0039341986099253,0
"IL26",11,11,1.9205508742192e-09,0.00752886351103986,0
"IL36A",17,17,1.9205508742192e-09,0.0120024901946918,0
"INS",3,3,1.9205508742192e-09,0.00236468357005252,0
"INS-IGF2",3,3,1.9205508742192e-09,0.00236468357005253,0
"IQCA1",18,18,1.9205508742192e-09,0.012855313829667,0
"KBTBD12",13,13,1.9205508742192e-09,0.00855953642890424,0
"KCNK18",7,7,1.9205508742192e-09,0.00498105611577474,0
"KCNK7",26,26,1.9205508742192e-09,0.0170416380399766,0
"KERA",9,9,1.9205508742192e-09,0.00640294761676936,0
"KHDC3L",6,6,1.9205508742192e-09,0.00428754411943524,0
"KIAA0087",10,10,1.9205508742192e-09,0.00559707623915166,0
"KIAA1239",4,4,1.9205508742192e-09,0.00312520487062357,0
"KIAA1644",20,20,1.9205508742192e-09,0.0142448949399284,0
"KIR2DS4",6,6,1.9205508742192e-09,0.00328370735673745,0
"KLK5",15,15,1.9205508742192e-09,0.0110976834686021,0
"KLK9",11,11,1.9205508742192e-09,0.0076963676810569,0
"KPRP",9,9,1.9205508742192e-09,0.00645409005421198,0
"KRT14",11,11,1.9205508742192e-09,0.00798658059895558,0
"KRT16P2",5,5,1.9205508742192e-09,0.00370448377553911,0
"KRT16P3",5,5,1.9205508742192e-09,0.00370448377553911,0
"KRT32",9,9,1.9205508742192e-09,0.00630746225878352,0
"KRT40",13,13,1.9205508742192e-09,0.00929764945615257,0
"KRT6B",7,7,1.9205508742192e-09,0.00540666010258481,0
"KRT6C",9,9,1.9205508742192e-09,0.00649955506636188,0
"KRT82",9,9,1.9205508742192e-09,0.00681473820608981,0
"KRT84",7,7,1.9205508742192e-09,0.00469918498885647,0
"KRT85",11,11,1.9205508742192e-09,0.00783629405573811,0
"KRT86",21,21,1.9205508742192e-09,0.0143202319483355,0
"KRTAP15-1",4,4,1.9205508742192e-09,0.00327252860670239,0
"KRTAP17-1",8,8,1.9205508742192e-09,0.00606625192109599,0
"KRTAP19-2",6,6,1.9205508742192e-09,0.0043592896952175,0
"KRTAP21-1",6,6,1.9205508742192e-09,0.00406320804997264,0
"KRTAP22-1",5,5,1.9205508742192e-09,0.00360551027311673,0
"KRTAP25-1",7,7,1.9205508742192e-09,0.00504904893361165,0
"KRTAP3-3",10,10,1.9205508742192e-09,0.00726488452410478,0
"KRTAP4-11",14,14,1.9205508742192e-09,0.0100546758073964,0
"KRTAP4-4",13,13,1.9205508742192e-09,0.00872610327486341,0
"KRTAP4-6",19,19,1.9205508742192e-09,0.0126590423699594,0
"KRTAP5-6",13,13,1.9205508742192e-09,0.00870354094616936,0
"KRTAP5-8",12,12,1.9205508742192e-09,0.008064177600179,0
"KRTAP9-4",7,7,1.9205508742192e-09,0.0051336824696912,0
"LACRT",9,9,1.9205508742192e-09,0.00629548483348182,0
